,colony,type,week,frame_position,growth,wood_distance,comb_distance
2707,SH1,SH,1,4,0,124.14507642270796,84.29116205154607
2708,SH6,SH,2,3,0,4.0,20.0
2709,SH4,SH,4,8,0,26.0,89.10667763978185
2710,SH1,SH,2,8,0,85.0,48.16637831516918
2711,DD1,DD,0,6,0,69.0,156.0
2712,SH6,SH,1,3,1,55.0,207.16177253537873
2713,SH3,SH,4,0,0,6.0,46.95742752749558
2714,SH1,SH,3,6,0,56.0,65.79513659838392
2715,SH4,SH,4,4,0,56.0,46.32493928760188
2716,SH4,SH,1,0,0,16.0,2.23606797749979
2717,SH6,SH,2,0,0,1.0,142.1442928857856
2718,SH1,SH,3,3,0,83.0,141.76741515595182
2719,SH6,SH,4,3,0,28.160255680657446,42.05948168962618
2720,DD1,DD,1,8,1,81.49846624323675,23.194827009486403
2721,DD7,DD,1,4,0,15.0,198.56485086741813
2722,DD6,DD,3,5,1,49.0,15.0
2723,DD2,DD,1,6,1,118.0,53.85164807134504
2724,DD5,DD,3,6,1,130.0,25.45584412271571
2725,DD1,DD,3,4,1,48.0,86.31338250816034
2726,DD4,DD,1,8,0,49.0,45.60701700396552
2727,SH7,SH,3,7,1,20.0,55.326304774492215
2728,SH1,SH,2,6,0,62.0,41.48493702538308
2729,DD2,DD,3,7,0,1.0,32.31098884280702
2730,SH6,SH,2,5,0,50.0,94.847245611035
2731,SH4,SH,3,7,1,39.0,20.248456731316587
2732,SH7,SH,3,1,1,95.0,62.68173577685928
2733,SH6,SH,2,1,0,3.0,148.78844041120936
2734,SH6,SH,2,5,0,61.0,100.65783625729296
2735,SH7,SH,1,4,1,48.0,32.55764119219941
2736,SH6,SH,4,1,1,56.0,21.540659228538015
2737,SH7,SH,1,7,1,92.0,3.1622776601683795
2738,SH3,SH,0,1,1,44.10215414239989,10.770329614269007
2739,DD6,DD,4,4,0,2.0,33.83784863137726
2740,DD6,DD,2,3,0,49.0,82.29216244576394
2741,SH2,SH,0,8,1,24.0,4.242640687119285
2742,DD1,DD,1,8,0,9.219544457292887,7.810249675906654
2743,DD6,DD,2,5,0,45.0,85.37564055396598
2744,DD2,DD,4,0,0,115.0,97.67292357659824
2745,DD2,DD,0,7,0,37.0,284.76305940202286
2746,SH2,SH,0,9,0,55.0,276.40911707105465
2747,SH3,SH,0,1,0,135.00370365289984,199.36148073286373
2748,SH3,SH,4,7,1,78.0,41.43669871020132
2749,SH4,SH,4,4,0,75.0,93.637599285757
2750,DD1,DD,3,7,1,25.0,25.0
2751,DD1,DD,3,9,0,17.0,164.7938105633825
2752,SH6,SH,0,5,1,132.00378782444085,1.0
2753,DD5,DD,4,6,0,10.0,59.033888572581766
2754,SH6,SH,2,3,0,12.0,35.510561809129406
2755,SH3,SH,0,7,0,32.2490309931942,102.82509421342633
2756,DD6,DD,4,5,1,36.0,38.01315561749642
2757,SH2,SH,4,1,1,87.0,5.0
2758,SH2,SH,0,6,0,139.0,203.33715843396652
2759,SH6,SH,1,5,0,139.0,91.67878707749138
2760,SH2,SH,0,5,0,42.0,358.8049609467517
2761,DD7,DD,0,4,1,53.46026561849464,45.17742799230607
2762,SH7,SH,1,4,1,10.04987562112089,5.0990195135927845
2763,SH2,SH,3,9,0,40.0,80.05623023850174
2764,DD7,DD,4,5,0,5.0,6.0
2765,DD5,DD,1,3,1,10.0,13.892443989449804
2766,DD6,DD,4,0,0,5.0,175.41379649275024
2767,DD6,DD,1,2,0,33.015148038438355,60.14149981501958
2768,DD7,DD,4,6,1,99.72462083156798,21.37755832643195
2769,SH7,SH,3,1,1,91.0,19.235384061671343
2770,SH4,SH,3,3,0,147.0,154.7384890710776
2771,SH2,SH,3,5,1,53.0,26.870057685088806
2772,SH6,SH,2,1,0,99.0,96.04686356149273
2773,SH4,SH,4,0,1,34.0,2.0
2774,DD6,DD,1,4,0,2.0,94.11163583744573
2775,DD5,DD,4,9,0,15.0,35.805027579936315
2776,SH6,SH,4,8,0,21.0,79.90619500389191
2777,SH2,SH,4,9,1,53.23532661682466,33.015148038438355
2778,DD6,DD,0,5,1,36.0,30.23243291566195
2779,DD7,DD,3,5,1,12.0,1.0
2780,DD1,DD,2,3,1,79.0,61.61168720299745
2781,SH2,SH,2,5,0,145.41664278891878,33.28663395418648
2782,SH3,SH,0,7,0,67.1863081289633,301.0016611249845
2783,SH4,SH,2,4,0,136.0,264.9698096010185
2784,DD7,DD,4,4,1,67.0,12.041594578792296
2785,SH1,SH,3,7,0,13.0,255.55625603768732
2786,SH7,SH,0,5,1,75.95393340703298,91.0823802938856
2787,DD1,DD,3,5,1,39.81205847478876,30.610455730027933
2788,DD6,DD,1,5,0,70.0,86.37129152675674
2789,SH4,SH,1,5,0,69.0,353.8714455844099
2790,DD2,DD,3,2,1,29.274562336608895,145.34441853748632
2791,SH1,SH,3,7,0,58.0,164.78470802838473
2792,SH4,SH,2,4,0,14.142135623730951,376.1329552166361
2793,SH2,SH,1,7,0,102.39628899525607,138.23530663329106
2794,SH7,SH,4,7,1,17.0,5.830951894845301
2795,DD4,DD,1,5,0,91.0,130.3878828726044
2796,SH6,SH,4,5,0,24.0,171.7672844286711
2797,SH6,SH,2,0,0,80.0,150.7912464302885
2798,DD2,DD,1,4,0,38.0,133.0
2799,SH6,SH,3,1,0,7.0,185.15128949051368
2800,DD6,DD,2,1,0,119.20570456148481,35.608987629529715
2801,DD4,DD,0,7,1,104.01922899156675,56.61271941887264
2802,SH7,SH,3,6,0,6.0,7.0
2803,SH2,SH,0,8,0,25.019992006393608,122.96747537458837
2804,SH3,SH,3,5,0,84.0,81.39410298049853
2805,SH2,SH,1,6,0,53.0,172.69916039170545
2806,SH6,SH,2,5,0,103.0,78.00640999302557
2807,SH1,SH,3,3,0,44.181444068749045,180.05554698481245
2808,SH2,SH,3,0,1,26.0,92.30926280715278
2809,DD5,DD,4,6,1,11.0,1.0
2810,DD2,DD,1,7,0,31.016124838541646,126.40015822774906
2811,DD2,DD,3,7,0,7.0,118.0889495253472
2812,DD5,DD,1,4,0,10.0,189.2353032602532
2813,SH6,SH,0,8,0,5.0,166.33099530754933
2814,SH7,SH,4,3,1,34.0,1.0
2815,SH3,SH,4,7,1,84.0,45.17742799230607
2816,SH6,SH,3,5,0,65.0,72.73238618387272
2817,SH2,SH,4,5,1,38.8329756778952,121.59358535712317
2818,DD4,DD,3,5,1,78.0,60.108235708594876
2819,DD4,DD,1,9,0,5.0,168.31518053936787
2820,DD2,DD,2,9,0,104.0,59.481089431852205
2821,DD5,DD,0,4,1,146.05478424207814,207.81963333621778
2822,DD5,DD,4,5,0,13.0,74.06078584514209
2823,SH7,SH,2,9,1,34.0,1.0
2824,SH1,SH,3,5,0,3.0,132.0
2825,DD2,DD,3,7,1,62.0,9.899494936611665
2826,DD4,DD,4,3,1,50.0,96.87620966986684
2827,DD1,DD,0,7,0,8.246211251235321,3.605551275463989
2828,DD4,DD,0,9,0,26.0,100.30453628824571
2829,DD5,DD,4,5,0,50.0,103.9471019317037
2830,DD4,DD,0,5,0,54.037024344425184,274.8035662068453
2831,DD4,DD,0,5,0,60.0,217.27632176562636
2832,SH6,SH,3,1,0,98.0,34.0
2833,SH6,SH,1,8,0,68.0,129.0658746532173
2834,DD2,DD,1,6,1,56.32051136131489,77.0
2835,DD5,DD,3,8,0,62.0,125.92458060283545
2836,DD4,DD,4,3,0,32.0,111.80339887498948
2837,SH2,SH,0,4,0,101.59724405711013,27.784887978899608
2838,DD7,DD,2,2,0,6.0,5.0
2839,SH7,SH,2,7,0,8.0,239.71024175032656
2840,DD2,DD,1,4,1,143.1258187749506,97.6933979345585
2841,DD1,DD,3,4,1,74.54528824815154,39.59797974644666
2842,DD6,DD,3,7,0,90.00555538409837,29.068883707497267
2843,DD4,DD,1,5,0,12.0,78.84795495128583
2844,DD7,DD,1,6,0,47.095647357266465,131.71180660821565
2845,DD1,DD,3,6,1,89.0,7.211102550927978
2846,SH4,SH,4,1,1,74.0,9.219544457292887
2847,DD1,DD,3,4,1,39.81205847478876,55.0
2848,SH4,SH,4,4,0,70.00714249274856,106.88779163215975
2849,SH2,SH,0,6,1,14.0,50.92150822589606
2850,SH3,SH,0,1,0,83.21658488546619,213.56029593536343
2851,DD5,DD,1,3,0,13.0,40.24922359499622
2852,DD5,DD,3,7,1,26.30589287593181,28.0
2853,SH3,SH,1,4,0,36.0,58.137767414994535
2854,SH4,SH,2,3,0,15.0,376.5222436988285
2855,SH1,SH,2,3,0,36.68787265568828,7.280109889280518
2856,DD4,DD,1,6,0,55.0,19.1049731745428
2857,SH2,SH,3,1,1,62.0,163.1502375113196
2858,SH4,SH,0,3,0,84.02380615040002,102.08329931972223
2859,SH1,SH,2,5,0,53.9351462406472,7.810249675906654
2860,SH6,SH,3,2,0,17.0,64.03124237432849
2861,SH1,SH,2,3,0,2.0,132.4009063413087
2862,DD7,DD,2,8,1,81.0,4.0
2863,DD5,DD,3,4,0,19.0,107.61505470890214
2864,SH7,SH,4,6,0,9.0,2.0
2865,DD2,DD,0,7,0,10.0,169.75570682601514
2866,DD6,DD,1,7,0,120.0,82.21921916437786
2867,SH7,SH,4,2,0,4.0,2.0
2868,SH3,SH,1,7,0,29.0,112.44998888394787
2869,SH7,SH,3,3,1,12.0,4.0
2870,DD1,DD,3,4,0,7.0,181.20706387997132
2871,DD2,DD,4,2,1,115.0,26.570660511172846
2872,SH3,SH,2,4,0,25.0,47.20169488482379
2873,SH2,SH,0,7,0,8.94427190999916,312.95047531518463
2874,SH7,SH,3,4,0,3.0,8.0
2875,DD5,DD,3,2,0,47.0,155.97756248896826
2876,DD7,DD,3,2,1,35.0,26.1725046566048
2877,DD5,DD,3,9,0,8.0,5.0
2878,SH6,SH,2,0,0,130.0,66.03029607687671
2879,SH3,SH,3,4,0,9.0,86.31338250816034
2880,DD7,DD,3,7,0,16.0,166.13849644197458
2881,DD4,DD,2,6,0,12.0,15.811388300841896
2882,DD5,DD,1,8,0,89.0,22.67156809750927
2883,DD7,DD,2,4,1,28.0,70.21395872616783
2884,SH6,SH,2,4,0,55.0,115.00434774390054
2885,SH6,SH,4,9,0,52.0,106.07544484940895
2886,SH2,SH,3,0,0,70.0,248.70866490735702
2887,DD4,DD,2,6,0,15.811388300841896,78.24321056807422
2888,SH3,SH,1,7,0,107.0,104.04806581575652
2889,SH2,SH,4,5,1,100.0,30.610455730027933
2890,SH6,SH,1,2,0,132.03408650799233,129.6919426949878
2891,DD1,DD,2,1,0,15.0,193.1657319505714
2892,DD1,DD,4,2,1,10.0,9.848857801796104
2893,SH1,SH,0,6,0,53.33854141237835,164.92422502470643
2894,DD2,DD,2,6,1,56.0,33.301651610693426
2895,SH3,SH,2,4,0,4.0,15.524174696260024
2896,DD2,DD,2,6,1,39.0,66.06814663663572
2897,SH2,SH,3,4,0,16.0,38.27531841800928
2898,DD6,DD,3,1,0,50.0,127.4401820463232
2899,DD1,DD,0,9,0,125.0,233.57439928211312
2900,DD2,DD,3,4,0,66.0,49.040799340956916
2901,SH3,SH,2,0,0,140.0,225.61028345356956
2902,SH4,SH,0,2,0,50.0,300.18827425467504
2903,SH2,SH,3,5,0,46.0,37.21558813185679
2904,SH6,SH,4,4,0,1.0,2.0
2905,SH6,SH,3,2,0,103.0,64.4980619863884
2906,DD6,DD,4,2,0,21.0,88.3911760301898
2907,SH3,SH,3,1,0,30.0,191.44189719076647
2908,DD2,DD,0,7,1,17.0,30.083217912982647
2909,DD1,DD,1,5,0,89.0,59.54829972383762
2910,DD4,DD,1,7,1,31.0,5.830951894845301
2911,SH3,SH,4,5,1,12.0,19.0
2912,SH4,SH,4,6,1,49.01020301937138,2.0
2913,SH2,SH,0,4,0,54.0,80.49844718999243
2914,DD7,DD,1,3,0,26.0,118.25819210524064
2915,DD2,DD,4,3,1,23.0,6.708203932499369
2916,DD7,DD,3,3,1,20.0,1.4142135623730951
2917,SH4,SH,2,9,0,91.0,56.302753041036986
2918,DD4,DD,1,4,0,100.0,155.2063143045411
2919,DD4,DD,1,7,0,26.0,76.94153624668537
2920,SH2,SH,4,3,0,6.0,32.28002478313795
2921,DD4,DD,2,5,1,34.0147027033899,25.0
2922,SH3,SH,3,4,1,45.0,15.0
2923,SH4,SH,4,6,1,26.0,12.041594578792296
2924,DD1,DD,2,8,1,84.0,16.401219466856727
2925,SH1,SH,0,5,0,85.09406559801923,27.51363298439521
2926,SH2,SH,1,8,0,115.35163631262454,93.92017887546851
2927,DD1,DD,2,2,1,39.81205847478876,4.0
2928,SH6,SH,4,8,0,108.0,27.459060435491963
2929,DD6,DD,3,7,0,85.0,118.06777714516353
2930,DD1,DD,3,9,0,74.0,112.8716084761797
2931,DD1,DD,4,8,0,6.0,1.0
2932,DD4,DD,0,5,0,37.0,215.05813167606567
2933,DD7,DD,4,4,1,10.0,17.0
2934,DD1,DD,0,4,0,49.8196748283246,128.6001555209013
2935,DD6,DD,2,5,0,38.3275357934736,129.72663566130126
2936,SH4,SH,1,3,0,11.0,224.18965185752887
2937,DD6,DD,1,4,0,32.0,71.58910531638176
2938,DD7,DD,3,3,1,10.0,1.4142135623730951
2939,SH3,SH,3,4,1,61.0,27.80287754891569
2940,DD1,DD,3,7,1,44.0,38.897300677553446
2941,DD2,DD,3,7,1,84.38009243891595,2.8284271247461903
2942,DD1,DD,3,5,1,96.00520819205592,47.01063709417264
2943,DD4,DD,3,5,0,5.0,4.0
2944,SH2,SH,3,5,0,74.0,117.06835610018618
2945,SH7,SH,1,9,0,11.0,4.0
2946,DD4,DD,3,4,0,8.54400374531753,112.61438629233834
2947,SH3,SH,3,5,0,55.0,127.31457104353767
2948,SH2,SH,1,9,1,26.68332812825267,172.6759971738979
2949,SH2,SH,4,3,0,21.0,9.219544457292887
2950,DD2,DD,0,9,1,72.80109889280519,89.30845424706443
2951,DD1,DD,1,8,0,105.0,55.17245689653489
2952,DD2,DD,0,9,1,44.82186966202994,59.53990258641679
2953,DD1,DD,2,5,1,115.0,56.36488268416781
2954,SH2,SH,1,4,0,57.87054518492115,49.64876634922564
2955,DD4,DD,1,8,0,14.0,3.1622776601683795
2956,DD5,DD,2,4,0,77.0,228.32652057962954
2957,SH3,SH,4,3,0,23.0,98.38699100999075
2958,SH6,SH,4,8,0,79.0,88.11923740024082
2959,DD6,DD,2,2,0,34.0,118.30891766895681
2960,DD2,DD,1,7,1,96.18731725128839,5.385164807134504
2961,DD7,DD,4,2,0,4.0,2.0
2962,SH6,SH,4,8,0,89.0,107.07007051459338
2963,SH2,SH,4,0,1,58.0,153.0294089382822
2964,DD1,DD,0,4,0,57.14017850864661,281.0
2965,SH2,SH,4,3,0,41.0,7.0710678118654755
2966,SH6,SH,2,0,0,42.0,178.7316424139833
2967,SH2,SH,3,0,0,44.721359549995796,116.82465493208187
2968,SH6,SH,0,9,0,44.04543109109048,204.0
2969,DD4,DD,3,4,1,102.0,76.40026177965623
2970,DD5,DD,3,5,1,7.615773105863909,95.03683496413377
2971,SH6,SH,2,0,0,89.0,389.84355836668635
2972,DD1,DD,4,8,0,6.0,8.0
2973,SH6,SH,1,1,0,7.0,340.0764619905353
2974,SH1,SH,3,3,0,81.61494961096282,75.32595834106593
2975,SH6,SH,3,5,0,90.44888059008801,119.70797801316336
2976,DD2,DD,0,7,1,21.633307652783937,35.510561809129406
2977,SH3,SH,2,7,0,30.0,329.20054677961883
2978,DD1,DD,2,5,1,72.3671196055225,16.278820596099706
2979,DD4,DD,0,9,0,12.0,105.11898020814318
2980,DD2,DD,1,3,1,10.0,90.44335243676011
2981,DD2,DD,2,5,0,26.0,38.948684188300895
2982,DD6,DD,2,1,0,68.0,74.0
2983,SH1,SH,3,4,0,103.69667304209909,53.85164807134504
2984,DD2,DD,4,4,1,30.0,55.0
2985,SH3,SH,2,0,0,70.0,225.75429121059915
2986,DD2,DD,3,7,1,40.0,3.1622776601683795
2987,SH3,SH,4,0,1,16.0,6.324555320336759
2988,SH2,SH,3,2,0,71.0,139.43098651304163
2989,SH6,SH,3,1,0,5.0,131.21737689803132
2990,DD2,DD,4,7,1,22.0,7.810249675906654
2991,DD4,DD,4,4,1,51.78802950489621,5.385164807134504
2992,DD6,DD,3,2,0,16.0312195418814,68.06614430096654
2993,DD1,DD,4,5,0,4.123105625617661,107.93516572461452
2994,SH2,SH,1,2,0,18.0,66.48308055437865
2995,DD1,DD,2,6,0,45.09988913511872,83.86894538504703
2996,DD5,DD,1,9,0,87.0,187.82971010998233
2997,DD2,DD,4,2,1,44.0,27.459060435491963
2998,DD6,DD,3,6,0,96.0,22.825424421026653
2999,SH6,SH,2,5,0,25.0,61.5223536610881
3000,DD7,DD,0,4,1,57.0087712549569,29.5296461204668
3001,SH3,SH,4,2,0,15.0,31.76476034853718
3002,SH4,SH,0,2,1,88.09086218218096,1.0
3003,SH7,SH,4,8,1,6.0,29.017236257093817
3004,SH3,SH,3,8,1,102.04410811016969,58.463663928973865
3005,DD4,DD,1,6,0,78.0,38.948684188300895
3006,SH7,SH,3,6,0,23.0,91.96738552334735
3007,SH4,SH,0,4,0,85.00588214941364,362.8911682584739
3008,DD5,DD,0,7,0,19.0,283.1960451701259
3009,DD4,DD,4,3,1,102.0,25.632011235952593
3010,DD7,DD,3,2,0,6.708203932499369,2.0
3011,DD5,DD,4,7,1,9.0,9.219544457292887
3012,SH6,SH,3,5,0,75.0,82.09750300709517
3013,DD7,DD,2,2,1,95.33624704172071,30.610455730027933
3014,SH3,SH,4,2,1,55.0,19.79898987322333
3015,DD2,DD,2,8,0,37.12142238654117,54.405882034941776
3016,SH3,SH,0,8,0,8.94427190999916,460.15758170435487
3017,DD5,DD,0,6,0,36.0,309.517366233302
3018,SH7,SH,4,2,0,6.0,18.384776310850235
3019,SH1,SH,0,8,0,61.0,160.0656115472652
3020,SH2,SH,0,8,0,141.01418368376991,125.57467897629681
3021,DD6,DD,3,7,0,113.35784048754634,11.313708498984761
3022,SH4,SH,3,1,1,76.0,9.219544457292887
3023,DD1,DD,3,6,1,20.0,5.385164807134504
3024,SH6,SH,2,5,0,70.0,72.00694410957877
3025,DD4,DD,4,5,1,30.0,55.21775076911409
3026,DD4,DD,0,5,0,137.5245432641025,128.69343417595164
3027,DD1,DD,4,1,1,39.0,85.27602242131137
3028,SH6,SH,0,6,0,122.00409829181969,98.18350166906862
3029,SH6,SH,3,3,0,29.0,4.47213595499958
3030,SH2,SH,3,6,1,73.0,8.94427190999916
3031,DD5,DD,2,6,0,22.0,189.49670181826386
3032,SH3,SH,2,2,0,73.0,103.39245620450265
3033,DD4,DD,3,4,1,132.0,10.63014581273465
3034,DD1,DD,3,2,0,50.15974481593781,207.06037766796427
3035,DD1,DD,0,9,0,97.18538984847466,296.1418578992169
3036,DD5,DD,4,4,0,25.179356624028344,138.68309197591464
3037,DD4,DD,2,8,1,25.0,39.824615503479755
3038,SH4,SH,1,2,0,137.0,27.784887978899608
3039,DD6,DD,2,2,0,32.0,89.0
3040,DD1,DD,3,6,0,3.0,76.27581530209953
3041,SH1,SH,3,6,0,14.0,95.29428104561154
3042,DD7,DD,2,5,0,4.123105625617661,18.35755975068582
3043,SH3,SH,4,7,1,80.0,28.160255680657446
3044,SH6,SH,1,5,0,29.0,283.2419460461321
3045,DD1,DD,4,0,0,13.0,34.713109915419565
3046,SH6,SH,0,9,0,36.0,26.1725046566048
3047,DD6,DD,3,0,0,31.0,179.0111728356641
3048,SH4,SH,2,5,0,122.0,107.54068997360952
3049,SH1,SH,1,8,0,66.0,225.84286572747877
3050,SH4,SH,3,4,1,108.0,104.92378186092989
3051,SH6,SH,1,8,0,17.0,232.1077336066164
3052,SH4,SH,1,3,0,98.0,211.36697944570244
3053,DD4,DD,4,4,1,57.3149195236284,3.0
3054,SH3,SH,2,1,0,18.0,172.5340546095176
3055,SH2,SH,1,4,0,144.0,38.58756276314948
3056,DD6,DD,3,2,1,118.0,14.142135623730951
3057,SH4,SH,2,7,1,58.42088667591412,16.1245154965971
3058,DD1,DD,1,9,0,34.0,62.48199740725323
3059,DD6,DD,4,2,0,55.0,47.20169488482379
3060,DD4,DD,4,5,0,8.54400374531753,55.00909015790027
3061,DD1,DD,3,7,1,16.492422502470642,12.36931687685298
3062,SH4,SH,0,0,1,27.459060435491963,284.5698508275253
3063,SH7,SH,4,7,0,15.0,10.63014581273465
3064,DD2,DD,3,2,0,28.0,84.40379138403677
3065,DD5,DD,4,4,1,76.94153624668537,63.8200595424354
3066,SH7,SH,4,4,0,3.0,6.0
3067,DD7,DD,0,3,0,7.0,117.51595636338071
3068,DD7,DD,2,7,1,22.0,51.419840528729765
3069,SH1,SH,2,5,0,16.0,36.40054944640259
3070,SH3,SH,4,4,0,8.0,1.0
3071,DD6,DD,4,3,0,27.0,33.97057550292606
3072,DD2,DD,3,2,1,67.0,14.317821063276353
3073,DD7,DD,2,7,1,128.01562404644207,43.829214001622255
3074,DD2,DD,3,4,1,101.0,13.45362404707371
3075,SH4,SH,3,7,0,18.0,83.86894538504703
3076,DD7,DD,0,1,0,22.0,284.1144135731237
3077,DD7,DD,4,8,1,112.11155159036913,30.610455730027933
3078,SH3,SH,1,6,0,78.0,32.01562118716424
3079,SH2,SH,2,6,0,13.0,228.5475880424031
3080,DD6,DD,2,4,0,7.0,101.59232254457027
3081,SH2,SH,0,8,0,94.53041838477179,159.76545308670458
3082,SH7,SH,3,8,0,10.0,177.48521065147935
3083,DD2,DD,2,4,0,21.0,125.76565508913791
3084,SH1,SH,1,4,0,76.0,219.00228309312212
3085,SH2,SH,2,9,1,74.0,31.32091952673165
3086,DD2,DD,2,7,0,14.0,82.09750300709517
3087,SH6,SH,4,3,0,3.0,23.08679276123039
3088,DD6,DD,2,6,0,75.0,64.03124237432849
3089,SH7,SH,3,4,1,27.0,3.0
3090,SH6,SH,0,6,0,11.0,312.9217154497271
3091,SH1,SH,1,8,0,40.0,11.0
3092,SH7,SH,3,2,0,20.0,3.0
3093,SH1,SH,1,4,0,96.33275663033837,89.49860334105779
3094,DD7,DD,1,7,1,113.0,39.56008088970496
3095,DD5,DD,4,7,1,17.0,7.211102550927978
3096,SH7,SH,1,9,1,117.0,49.39635614091387
3097,DD2,DD,2,2,0,25.0,182.5212316416915
3098,SH7,SH,1,2,0,42.0,60.37383539249432
3099,DD6,DD,3,0,0,72.0,87.69264507357501
3100,DD7,DD,4,6,1,20.0,89.49301648732151
3101,SH6,SH,4,2,1,84.0535543567314,11.313708498984761
3102,SH7,SH,1,0,0,22.0,260.8006901831358
3103,SH1,SH,3,6,0,65.0,44.94441010848846
3104,SH4,SH,3,9,0,22.0,112.37882362794157
3105,DD2,DD,2,2,1,48.0,27.459060435491963
3106,SH2,SH,3,8,0,75.0,230.3584163862914
3107,SH3,SH,3,1,0,42.0,84.0
3108,SH4,SH,4,5,0,33.0,106.83164325236227
3109,SH1,SH,1,4,0,136.0,99.60923651951158
3110,DD5,DD,3,2,0,129.0,349.9857139941572
3111,DD7,DD,3,2,1,84.0,7.0710678118654755
3112,DD6,DD,0,1,0,94.0,198.3229689168655
3113,DD6,DD,1,3,0,90.93404203047393,27.202941017470888
3114,SH1,SH,2,4,0,6.0,105.0
3115,DD7,DD,3,3,0,12.0,33.28663395418648
3116,DD2,DD,0,6,0,125.32358118087753,192.1067411623028
3117,DD6,DD,4,1,1,78.0,7.810249675906654
3118,DD6,DD,3,0,0,110.04090148667449,74.65252842335616
3119,SH4,SH,4,7,0,46.0,43.382023926967726
3120,DD6,DD,4,5,0,118.0,30.4138126514911
3121,DD7,DD,1,6,1,64.0,58.0
3122,DD2,DD,3,7,1,89.80534505250787,1.0
3123,SH4,SH,4,9,1,141.0,1.4142135623730951
3124,DD7,DD,4,7,1,16.492422502470642,36.68787265568828
3125,SH1,SH,3,5,0,6.0,18.110770276274835
3126,SH4,SH,3,4,0,86.0,91.54780172128658
3127,SH2,SH,4,2,0,30.0,47.41307836451879
3128,SH6,SH,3,2,0,103.0,77.87810988975015
3129,DD2,DD,4,6,1,42.0,40.80441152620633
3130,SH4,SH,1,9,0,75.95393340703298,99.02019995940222
3131,DD7,DD,3,8,0,18.0,90.78546139112804
3132,SH7,SH,4,4,0,22.0,29.068883707497267
3133,DD4,DD,1,9,0,7.0,52.80151512977634
3134,SH1,SH,0,4,0,72.0,210.80085388821365
3135,SH7,SH,4,8,1,88.0,8.602325267042627
3136,DD6,DD,1,5,1,11.0,2.8284271247461903
3137,SH2,SH,4,5,1,132.0,4.47213595499958
3138,SH1,SH,3,3,0,67.26812023536856,188.85973631242842
3139,DD7,DD,4,3,1,1.0,1.4142135623730951
3140,DD2,DD,4,0,0,115.0,147.35331689514152
3141,DD6,DD,2,3,0,34.0,43.73785545725808
3142,SH2,SH,4,7,1,140.0,53.150729063673246
3143,DD6,DD,3,5,0,42.01190307520001,49.64876634922564
3144,DD5,DD,2,5,1,10.0,61.18823416311342
3145,SH4,SH,2,7,0,19.0,64.53681120105021
3146,SH3,SH,0,1,0,130.06152390311286,389.5292030130732
3147,DD2,DD,0,4,0,61.29437168288782,382.7531841800928
3148,DD2,DD,4,3,1,26.0,5.830951894845301
3149,SH4,SH,0,1,1,22.0,178.36199146679206
3150,DD1,DD,4,3,1,16.0,70.71067811865476
3151,SH7,SH,1,7,0,45.0,152.88230767489088
3152,SH6,SH,4,7,0,52.773099207835045,144.80676779764127
3153,SH1,SH,3,5,0,49.0,115.66330446602328
3154,DD7,DD,0,5,1,20.024984394500787,100.70253224224304
3155,SH6,SH,3,3,0,40.0,43.41658669218482
3156,SH3,SH,3,8,0,43.0,220.00227271553356
3157,SH2,SH,1,1,0,12.0,206.18438350175796
3158,SH4,SH,4,1,0,6.0,77.07788269017254
3159,DD1,DD,2,7,0,45.0,145.16542288024377
3160,SH7,SH,2,7,0,2.0,197.44872752185566
3161,DD2,DD,1,4,1,136.0,23.600847442411894
3162,SH3,SH,0,4,0,30.01666203960727,219.1346617949794
3163,SH2,SH,0,7,0,42.0,222.52415599210798
3164,DD2,DD,4,7,1,24.0,32.449961479175904
3165,DD7,DD,3,6,1,5.0,5.830951894845301
3166,SH3,SH,3,3,0,8.0,98.12746812182611
3167,SH4,SH,0,5,0,23.0,379.2888081660201
3168,SH3,SH,3,4,0,6.0,19.849433241279208
3169,DD6,DD,3,0,1,72.0,68.59300255857006
3170,DD2,DD,4,8,1,7.0,1.0
3171,DD5,DD,1,3,0,69.0,34.132096331752024
3172,SH7,SH,1,7,0,70.00714249274856,16.278820596099706
3173,DD4,DD,3,6,1,30.59411708155671,12.649110640673518
3174,DD5,DD,3,7,0,8.0,145.01379244747721
3175,DD7,DD,4,7,1,24.0,40.496913462633174
3176,DD1,DD,1,4,0,47.0,168.0
3177,SH7,SH,3,4,0,9.0,17.11724276862369
3178,SH2,SH,1,8,0,34.0,171.29214809792072
3179,DD7,DD,1,1,0,16.0,187.1069213043708
3180,DD5,DD,0,6,0,75.0,73.49829930005184
3181,SH7,SH,0,7,0,101.9803902718557,76.32168761236873
3182,DD5,DD,4,1,0,46.52956049652737,225.5593048402127
3183,SH4,SH,2,0,0,31.0,95.88534820294495
3184,DD5,DD,3,5,0,101.0,88.81441324469807
3185,DD4,DD,1,7,0,6.0,38.0
3186,SH3,SH,3,3,0,64.0,48.0
3187,SH3,SH,2,0,0,143.17122615944868,111.73182178770737
3188,SH3,SH,3,8,0,140.089257261219,116.21101496846157
3189,SH2,SH,3,1,0,29.068883707497267,120.22063050907694
3190,DD2,DD,0,4,0,29.0,424.6433797906191
3191,DD1,DD,1,7,0,66.0,153.79206741571556
3192,SH2,SH,2,8,0,9.848857801796104,11.704699910719626
3193,SH3,SH,1,3,1,9.0,21.470910553583888
3194,DD2,DD,2,8,1,20.223748416156685,84.38009243891595
3195,DD5,DD,1,3,0,73.0,275.04545078950133
